,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
224,2025-10-10 12:30:00-01:00,730.9199829101562,735.27001953125,704.510009765625,705.2999877929688,16980100,0.0,0.0
225,2025-10-13 12:30:00-01:00,713.010009765625,719.9400024414062,707.6400146484375,715.7000122070312,9251800,0.0,0.0
226,2025-10-14 12:30:00-01:00,707.780029296875,715.5499877929688,699.3300170898438,708.6500244140625,8829800,0.0,0.0
227,2025-10-15 12:30:00-01:00,717.0599975585938,723.9000244140625,709.510009765625,717.5499877929688,10246800,0.0,0.0
228,2025-10-16 12:30:00-01:00,717.5499877929688,725.489990234375,703.8800048828125,712.0700073242188,9017000,0.0,0.0
229,2025-10-17 12:30:00-01:00,707.0800170898438,718.5399780273438,706.1199951171875,716.9199829101562,12232400,0.0,0.0
230,2025-10-20 12:30:00-01:00,721.1900024414062,733.77001953125,720.1799926757812,732.1699829101562,8900200,0.0,0.0
231,2025-10-21 12:30:00-01:00,736.02001953125,738.5,728.75,733.27001953125,7647300,0.0,0.0
232,2025-10-22 12:30:00-01:00,733.8300170898438,740.5999755859375,724.030029296875,733.4099731445312,8734500,0.0,0.0
233,2025-10-23 12:30:00-01:00,734.7000122070312,742.4099731445312,733.0999755859375,734.0,9856000,0.0,0.0
234,2025-10-24 12:30:00-01:00,736.7899780273438,741.2100219726562,731.1500244140625,738.3599853515625,9151300,0.0,0.0
235,2025-10-27 12:30:00-01:00,749.72998046875,755.75,748.010009765625,750.8200073242188,11321100,0.0,0.0
236,2025-10-28 12:30:00-01:00,752.6300048828125,758.4000244140625,745.52001953125,751.4400024414062,12193800,0.0,0.0
237,2025-10-29 12:30:00-01:00,754.75,759.1599731445312,742.510009765625,751.6699829101562,26818600,0.0,0.0
238,2025-10-30 12:30:00-01:00,669.1500244140625,680.9600219726562,650.1699829101562,666.469970703125,88440100,0.0,0.0
239,2025-10-31 12:30:00-01:00,674.510009765625,674.8900146484375,645.5700073242188,648.3499755859375,56953200,0.0,0.0
240,2025-11-03 13:30:00-01:00,656.0,659.3300170898438,636.1799926757812,637.7100219726562,33003600,0.0,0.0
241,2025-11-04 13:30:00-01:00,628.0399780273438,641.739990234375,626.010009765625,627.3200073242188,27356600,0.0,0.0
242,2025-11-05 13:30:00-01:00,632.3099975585938,642.22998046875,626.5399780273438,635.9500122070312,20219900,0.0,0.0
243,2025-11-06 13:30:00-01:00,635.8499755859375,636.0,618.0,618.9400024414062,23628800,0.0,0.0
244,2025-11-07 13:30:00-01:00,616.489990234375,622.1300048828125,601.2000122070312,621.7100219726562,29946800,0.0,0.0
245,2025-11-10 13:30:00-01:00,631.0900268554688,635.0,618.1099853515625,631.760009765625,19245000,0.0,0.0
246,2025-11-11 13:30:00-01:00,628.0,629.5599975585938,619.3900146484375,627.0800170898438,13302200,0.0,0.0
247,2025-11-12 13:30:00-01:00,628.1300048828125,628.989990234375,607.77001953125,609.010009765625,24493300,0.0,0.0
248,2025-11-13 13:30:00-01:00,613.0700073242188,617.6500244140625,603.0,609.8900146484375,20973800,0.0,0.0
249,2025-11-14 20:00:00-01:00,601.4650268554688,613.6799926757812,595.2000122070312,609.4600219726562,20082913,0.0,0.0
